"Date","Temperature","Salin","Fluorescence","Turbidity","Oxygen"
2025-06-29 06:00:20,4.8565,34.9293,0.0196,0.8096,5.5599
2025-06-29 08:00:20,4.8887,34.9285,0.0242,0.6523,5.5379
2025-06-29 10:00:20,4.8693,34.9293,0.0072,0.8796,5.5674
2025-06-29 12:00:20,4.8223,34.9311,0.0132,0.1653,5.6226
2025-06-29 14:00:20,4.76,34.9334,0.0219,0.6425,5.6885
2025-06-29 16:00:20,4.7595,34.9335,0.0068,0.565,5.6897
2025-06-29 18:00:20,4.8144,34.9322,0.0173,0.6837,5.6207
2025-06-29 20:00:20,4.89,34.9277,0.0123,0.6397,5.5387
2025-06-29 22:00:20,4.8509,34.9299,0.0109,0.7313,5.5837
2025-06-30 00:00:20,4.8544,34.9297,0.0118,0.6463,5.5827
2025-06-30 02:00:20,4.8585,34.9293,0.0059,0.5547,5.5795
2025-06-30 04:00:20,4.8398,34.9302,0.0137,0.4392,5.5966
2025-06-30 06:00:20,4.833,34.9305,0.0191,0.5572,5.593
2025-06-30 08:00:20,4.8868,34.9287,-1e-04,0.6651,5.5439
2025-06-30 10:00:20,4.8712,34.9292,0.0205,0.8149,5.5697
2025-06-30 12:00:20,4.8948,34.9288,0.0031,0.7075,5.5402
2025-06-30 14:00:20,4.8195,34.9312,0.0114,0.7238,5.6272
2025-06-30 16:00:20,4.8108,34.9315,0.0137,0.8114,5.6357
2025-06-30 18:00:20,4.8241,34.931,0.0123,0.6996,5.606
2025-06-30 20:00:20,4.8483,34.9299,0.0095,0.733,5.5766
2025-06-30 22:00:20,4.8733,34.9289,0.0105,0.5515,5.5535
2025-07-01 00:00:20,4.856,34.9295,0.0068,0.6884,5.5773
2025-07-01 02:00:20,4.8684,34.9292,0.0246,0.7023,5.5674
2025-07-01 04:00:20,4.8668,34.9294,0.0132,0.7398,5.5635
2025-07-01 06:00:20,4.8811,34.9285,0.0155,0.5636,5.544
2025-07-01 08:00:20,4.8836,34.9293,0.0214,0.7485,5.5436
2025-07-01 10:00:20,4.8303,34.9305,0.0137,0.8657,5.6004
2025-07-01 12:00:20,4.9163,34.9275,0.0155,0.8169,5.5102
2025-07-01 14:00:20,4.9693,34.926,0.0164,1.1187,5.4636
2025-07-01 16:00:20,4.9617,34.9262,0.0233,0.5247,5.4711
2025-07-01 18:00:20,4.934,34.9267,0.0141,0.689,5.4834
2025-07-01 20:00:20,4.8232,34.9309,0.0137,0.7885,5.6068
2025-07-01 22:00:20,4.8235,34.9308,0.01,0.6457,5.6109
2025-07-02 00:00:20,4.9346,34.9268,0.0164,0.6988,5.4832
2025-07-02 02:00:20,4.9207,34.9274,0.0091,1.2782,5.5019
2025-07-02 04:00:20,4.8874,34.9282,0.0123,1.7289,5.5485
2025-07-02 06:00:20,4.9207,34.9273,0.0086,1.454,5.4985
2025-07-02 08:00:20,4.9052,34.9276,0.0224,0.6931,5.5106
2025-07-02 10:00:20,4.8678,34.9285,0.0132,0.4881,5.5563
2025-07-02 12:00:20,4.9141,34.928,0.01,0.6701,5.5044
2025-07-02 14:00:20,4.9016,34.9281,0.0178,0.6552,5.5336
2025-07-02 16:00:20,4.9257,34.9275,0.0155,0.4075,5.4902
2025-07-02 18:00:20,4.8487,34.9302,0.0105,0.4617,5.589
2025-07-02 20:00:20,4.8165,34.9312,0.0205,0.4855,5.6294
2025-07-02 22:00:20,4.8026,34.9316,0.0127,0.5952,5.6382
2025-07-03 00:00:20,4.9643,34.9266,0.0169,0.6837,5.4584
2025-07-03 02:00:20,4.8161,34.9315,0.0123,0.7559,5.6001
2025-07-03 04:00:20,4.8677,34.9291,0.005,0.8175,5.5486
2025-07-03 06:00:20,4.8855,34.9286,0.0054,0.8035,5.537
2025-07-03 08:00:20,4.8747,34.9281,0.0191,0.856,5.5261
2025-07-03 10:00:20,4.8881,34.929,0.005,0.8612,5.5287
2025-07-03 12:00:20,4.8933,34.928,0.0095,0.7224,5.5257
2025-07-03 14:00:20,4.9028,34.928,0.021,0.8128,5.5357
2025-07-03 16:00:20,4.879,34.9292,0.0196,0.5401,5.5504
2025-07-03 18:00:20,4.8589,34.9299,0.0123,0.549,5.584
2025-07-03 20:00:20,4.8439,34.9303,0.0082,0.6364,5.6002
2025-07-03 22:00:20,4.7844,34.9325,0.0169,0.4844,5.6595
2025-07-04 00:00:20,4.766,34.9331,0.0091,0.628,5.6576
2025-07-04 02:00:20,4.8399,34.9303,0.0196,0.7275,5.5844
2025-07-04 04:00:20,4.8392,34.9304,0.0082,0.8604,5.571
2025-07-04 06:00:20,4.8567,34.9293,0.0022,1.0093,5.564
2025-07-04 08:00:20,4.8785,34.9284,0.0182,0.7394,5.5407
2025-07-04 10:00:20,4.8756,34.9287,0.0159,0.8319,5.5468
2025-07-04 12:00:20,4.8587,34.9298,0.0118,0.8695,5.5584
2025-07-04 14:00:20,4.8795,34.9289,0.0164,0.7998,5.5433
2025-07-04 16:00:20,4.8704,34.9289,0.0063,0.8529,5.5551
2025-07-04 18:00:20,4.8702,34.9291,0.0191,0.7311,5.5482
2025-07-04 20:00:20,4.8658,34.93,0.0082,0.8297,5.5483
2025-07-04 22:00:20,4.7834,34.9328,0.0187,0.9237,5.6566
2025-07-05 00:00:20,4.9144,34.9264,0.0105,0.5898,5.5088
2025-07-05 02:00:20,4.9918,34.9249,0.0127,0.5297,5.441
2025-07-05 04:00:20,4.8944,34.9282,0.0173,0.8283,5.5175
2025-07-05 06:00:20,4.8701,34.9289,0.0205,0.7824,5.5434
2025-07-05 08:00:20,4.8953,34.9282,0.0013,0.8445,5.5197
2025-07-05 10:00:20,4.8751,34.9291,0.0123,0.7951,5.5367
2025-07-05 12:00:20,4.869,34.9292,0.0159,0.9294,5.544
2025-07-05 14:00:20,4.8784,34.9287,0.0251,0.9933,5.5414
2025-07-05 16:00:20,4.8816,34.9293,0.0201,0.9452,5.5352
2025-07-05 18:00:20,4.8851,34.9285,0.0233,0.8108,5.5396
2025-07-05 20:00:20,4.8861,34.9293,0.0201,0.8651,5.5181
2025-07-05 22:00:20,4.8641,34.9295,0.0114,1.1119,5.5622
2025-07-06 00:00:20,4.8844,34.9286,0.0141,0.9902,5.5415
2025-07-06 02:00:20,4.8835,34.9289,0.0219,1.062,5.5458
2025-07-06 04:00:20,4.8874,34.9286,0.0109,1.1204,5.526
2025-07-06 06:00:20,4.9977,34.9248,0.0127,0.9149,5.4171
2025-07-06 08:00:20,4.994,34.9246,0.0173,1.3237,5.4265
2025-07-06 10:00:20,4.9608,34.9254,0.026,1.5164,5.4627
2025-07-06 12:00:20,4.8945,34.9284,0.0397,1.1878,5.5184
2025-07-06 14:00:20,4.8979,34.9278,0.0338,1.0012,5.5141
2025-07-06 16:00:20,4.8925,34.9286,0.0228,0.8042,5.5291
2025-07-06 18:00:20,4.8627,34.9294,0.0333,1.2396,5.5546
2025-07-06 20:00:20,4.8961,34.928,0.0201,1.2675,5.5273
2025-07-06 22:00:20,4.9215,34.9276,0.0388,1.0757,5.5004
2025-07-07 00:00:20,4.9349,34.9272,0.0384,1.2454,5.4902
2025-07-07 02:00:20,4.9011,34.928,0.0205,0.6999,5.5258
2025-07-07 04:00:20,4.9105,34.928,0.0224,0.6642,5.5185
2025-07-07 06:00:20,4.9874,34.9252,0.0118,0.7212,5.4281
2025-07-07 08:00:20,5.0112,34.9244,0.01,0.6292,5.4256
2025-07-07 10:00:20,4.9952,34.9253,0.01,0.9527,5.4153
2025-07-07 12:00:20,4.8705,34.927,0.0155,0.6115,5.5482
2025-07-07 14:00:20,4.8675,34.9292,0.0182,0.6121,5.5458
2025-07-07 16:00:20,4.8714,34.9299,0.0063,0.6256,5.5433
2025-07-07 18:00:20,4.8884,34.9286,0.0159,0.6921,5.5221
2025-07-07 20:00:20,4.9126,34.9277,0.0141,0.8608,5.5015
2025-07-07 22:00:20,4.9121,34.926,0.0031,0.8958,5.5083
2025-07-08 00:00:20,5.0366,34.9229,0.0086,0.8952,5.3906
2025-07-08 02:00:20,5.0347,34.9233,0.0123,0.7707,5.3986
2025-07-08 04:00:20,4.9235,34.9277,0.0155,0.7018,5.5026
2025-07-08 06:00:20,4.895,34.9285,0.0178,0.5552,5.5409
2025-07-08 08:00:20,4.8832,34.9288,0.0132,0.5496,5.559
2025-07-08 10:00:20,4.8523,34.93,0.0114,0.7849,5.586
2025-07-08 12:00:20,4.8597,34.9297,0.005,0.897,5.5747
2025-07-08 14:00:20,4.9178,34.9266,0.0237,0.8979,5.4949
2025-07-08 16:00:20,4.9428,34.9263,0.0086,0.933,5.4871
2025-07-08 18:00:20,4.9111,34.9278,0.0141,0.8534,5.5158
2025-07-08 20:00:20,4.9202,34.9272,0.0237,0.9231,5.506
2025-07-08 22:00:20,4.9142,34.9276,0.0159,0.881,5.5049
2025-07-09 00:00:20,4.9659,34.9254,0.0063,0.8583,5.4528
2025-07-09 02:00:20,4.981,34.925,0.0219,0.7441,5.4541
2025-07-09 04:00:20,4.9603,34.9263,0.0159,0.5944,5.4685
2025-07-09 06:00:20,4.8681,34.9294,0.0164,0.6025,5.5782
2025-07-09 08:00:20,4.846,34.9299,0.0173,0.4955,5.5986
2025-07-09 10:00:20,4.8777,34.9301,0.01,0.8195,5.5602
2025-07-09 12:00:20,5.0031,34.9243,0.0086,0.7249,5.4257
2025-07-09 14:00:20,4.9535,34.926,0.0082,0.8236,5.4702
2025-07-09 16:00:20,4.9415,34.9267,0.0191,0.7997,5.4851
2025-07-09 18:00:20,4.9269,34.9269,0.0127,0.635,5.4924
2025-07-09 20:00:20,4.9183,34.9274,0.0178,0.7256,5.4927
2025-07-09 22:00:20,4.9188,34.9274,0.0196,0.8044,5.5031
2025-07-10 00:00:20,4.9231,34.9274,0.0159,0.7961,5.4964
2025-07-10 02:00:20,4.9749,34.9247,0.0095,0.8023,5.4459
2025-07-10 04:00:20,5.0357,34.9234,0.0141,0.8364,5.395
2025-07-10 06:00:20,5.0002,34.9245,0.0095,0.4534,5.4224
2025-07-10 08:00:20,4.9569,34.9265,0.0118,0.724,5.4737
2025-07-10 10:00:20,4.9487,34.926,0.0173,0.847,5.4871
2025-07-10 12:00:20,5.0066,34.9244,0.0164,0.8088,5.4259
2025-07-10 14:00:20,5.051,34.9226,0.0146,0.7318,5.3653
2025-07-10 16:00:20,4.9658,34.9256,0.015,0.8384,5.459
2025-07-10 18:00:20,4.9525,34.926,0.0091,0.9089,5.4672
2025-07-10 20:00:20,4.9336,34.9267,0.0201,0.7801,5.4825
2025-07-10 22:00:20,4.9277,34.9271,0.0123,0.7955,5.4988
2025-07-11 00:00:20,4.932,34.9266,0.0123,0.8949,5.4936
2025-07-11 02:00:20,4.9484,34.9264,0.0146,0.8618,5.4715
2025-07-11 04:00:20,5.0806,34.9213,0.0251,0.8239,5.352
2025-07-11 06:00:20,5.0553,34.9228,0.0137,0.4797,5.3757
2025-07-11 08:00:20,4.9977,34.9246,0.0123,0.8184,5.4372
2025-07-11 10:00:20,4.975,34.9255,0.0068,0.7966,5.4602
2025-07-11 12:00:20,4.9829,34.925,0.01,0.9329,5.4528
2025-07-11 14:00:20,5.0039,34.9244,0.0155,0.9034,5.4161
2025-07-11 16:00:20,5.0089,34.924,0.0173,0.9451,5.4155
2025-07-11 18:00:20,4.9755,34.9251,0.0173,0.9591,5.4507
2025-07-11 20:00:20,4.9504,34.9262,0.0141,0.913,5.4658
2025-07-11 22:00:20,4.9568,34.926,0.015,1.2568,5.4564
2025-07-12 00:00:20,4.9421,34.9263,0.0182,1.1083,5.4789
2025-07-12 02:00:20,4.9688,34.9256,0.0109,1.0441,5.4523
2025-07-12 04:00:20,5.0297,34.9214,0.021,0.959,5.383
2025-07-12 06:00:20,5.1036,34.9207,0.0155,0.8901,5.3233
2025-07-12 08:00:20,5.0138,34.9239,0.0191,0.841,5.4065
2025-07-12 10:00:20,4.9899,34.9247,0.0178,0.9655,5.4387
2025-07-12 12:00:20,4.9934,34.9252,0.0292,0.6925,5.4266
2025-07-12 14:00:20,4.9981,34.9246,0.015,0.9982,5.4192
2025-07-12 16:00:20,5.0093,34.9242,0.0027,0.9129,5.4021
2025-07-12 18:00:20,5.0699,34.9226,0.0173,0.9486,5.3497
2025-07-12 20:00:20,5.0487,34.9229,0.0137,0.8581,5.37
2025-07-12 22:00:20,5.0049,34.9244,0.021,0.9942,5.4058
2025-07-13 00:00:20,4.9641,34.9259,0.0105,1.0459,5.4619
2025-07-13 02:00:20,4.9588,34.926,0.0095,0.9083,5.4584
2025-07-13 04:00:20,4.9702,34.9254,0.0173,0.9526,5.4423
2025-07-13 06:00:20,4.9725,34.9256,0.021,1.1003,5.4474
2025-07-13 08:00:20,4.9592,34.9261,0.0127,1.0014,5.4532
2025-07-13 10:00:20,4.9855,34.9256,0.015,0.7861,5.4374
2025-07-13 12:00:20,4.9896,34.9251,0.0196,0.7623,5.4362
2025-07-13 14:00:20,4.9378,34.9266,0.0091,0.8927,5.494
2025-07-13 16:00:20,5.0723,34.9217,0.0109,0.9165,5.3528
2025-07-13 18:00:20,5.0579,34.9224,0.0155,0.8628,5.3605
2025-07-13 20:00:20,5.0848,34.9206,0.0164,0.8747,5.3245
2025-07-13 22:00:20,4.9971,34.9246,0.0127,0.8775,5.4251
2025-07-14 00:00:20,4.9701,34.9256,0.0091,0.9172,5.447
2025-07-14 02:00:20,4.968,34.9256,0.0178,1.0235,5.4408
2025-07-14 04:00:20,4.9659,34.9257,0.015,1.1372,5.4411
2025-07-14 06:00:20,4.9535,34.926,0.0091,0.9246,5.4592
2025-07-14 08:00:20,4.9778,34.9256,0.0118,1.0319,5.4388
2025-07-14 10:00:20,4.975,34.9252,0.0118,0.8674,5.4571
2025-07-14 12:00:20,4.9659,34.9261,0.0127,0.7832,5.4482
2025-07-14 14:00:20,4.9904,34.9237,0.0169,1.0406,5.4308
2025-07-14 16:00:20,5.0137,34.9242,0.015,0.9226,5.4181
2025-07-14 18:00:20,5.062,34.9223,0.0205,1.0034,5.3572
2025-07-14 20:00:20,5.072,34.9219,0.0178,1.0185,5.3573
2025-07-14 22:00:20,4.9573,34.9262,0.0164,0.9965,5.4532
2025-07-15 00:00:20,4.9763,34.9254,0.0114,1.1624,5.4413
2025-07-15 02:00:20,4.9723,34.9252,0.0109,1.0122,5.4475
2025-07-15 04:00:20,4.9649,34.9258,0.01,1.219,5.4451
2025-07-15 06:00:20,4.9676,34.9254,0.0182,2.4061,5.4444
2025-07-15 08:00:20,4.9636,34.9258,0.0169,1.3447,5.4518
2025-07-15 10:00:20,4.9448,34.9258,0.0164,1.022,5.4739
2025-07-15 12:00:20,4.9438,34.927,0.0031,0.9779,5.471
2025-07-15 14:00:20,5.0292,34.9236,0.0178,1.2077,5.3908
2025-07-15 16:00:20,5.074,34.9221,0.0164,1.1228,5.3514
2025-07-15 18:00:20,5.0781,34.9219,0.0159,1.2065,5.3463
2025-07-15 20:00:20,5.0597,34.9221,0.0141,1.1679,5.3666
2025-07-15 22:00:20,5.0765,34.9219,0.0191,1.2532,5.354
2025-07-16 00:00:20,4.9345,34.927,0.0068,1.2136,5.4749
2025-07-16 02:00:20,4.9667,34.9255,0.0137,1.2205,5.4465
2025-07-16 04:00:20,4.9634,34.9258,0.0205,1.5824,5.4443
2025-07-16 06:00:20,4.9653,34.9257,0.0182,1.6507,5.4436
2025-07-16 08:00:20,4.9623,34.9258,0.0105,1.2585,5.4486
2025-07-16 10:00:20,4.96,34.926,0.0132,1.4746,5.4517
2025-07-16 12:00:20,4.9974,34.9258,0.0187,1.2092,5.421
2025-07-16 14:00:20,5.0426,34.923,0.021,1.2841,5.3764
2025-07-16 16:00:20,5.0542,34.9226,0.0095,1.2092,5.3846
2025-07-16 18:00:20,5.0731,34.922,0.0127,1.1633,5.3526
2025-07-16 20:00:20,5.071,34.922,0.0123,1.1964,5.3457
2025-07-16 22:00:20,4.9512,34.9258,0.0105,1.5409,5.4586
2025-07-17 00:00:20,4.9272,34.9268,0.0109,1.1505,5.4779
2025-07-17 02:00:20,4.9563,34.9261,0.0205,1.3993,5.4446
2025-07-17 04:00:20,4.9145,34.9282,0.0132,1.3153,5.4914
2025-07-17 06:00:20,4.8503,34.9304,0.0137,1.4335,5.585
2025-07-17 08:00:20,4.9453,34.9264,0.0187,1.2792,5.4654
2025-07-17 10:00:20,4.9792,34.9251,0.0196,1.3522,5.4331
2025-07-17 12:00:20,4.9711,34.9259,0.0173,1.0835,5.4356
2025-07-17 14:00:20,5.0156,34.9235,0.0132,1.1,5.4029
2025-07-17 16:00:20,5.0419,34.9234,0.0164,1.1808,5.3674
2025-07-17 18:00:20,5.0324,34.9237,0.0178,1.2284,5.3884
2025-07-17 20:00:20,4.9281,34.9268,0.0146,1.8261,5.4777
2025-07-17 22:00:20,4.9271,34.9273,0.0137,1.7579,5.4786
2025-07-18 00:00:20,4.9667,34.9255,0.015,1.4888,5.4487
2025-07-18 02:00:20,4.9718,34.9254,0.0242,1.616,5.4454
2025-07-18 04:00:20,4.9662,34.9255,0.0159,1.5223,5.46
2025-07-18 06:00:20,4.9403,34.9266,0.0045,1.6075,5.4897
2025-07-18 08:00:20,4.9344,34.9269,0.0127,1.6006,5.4735
2025-07-18 10:00:20,4.9577,34.9251,0.0201,1.6551,5.4494
2025-07-18 12:00:20,5.0437,34.9228,0.0164,1.4071,5.3695
2025-07-18 14:00:20,5.0171,34.9234,0.0091,1.271,5.388
2025-07-18 16:00:20,4.9917,34.9247,0.0169,1.3797,5.416
2025-07-18 18:00:20,5.0087,34.9247,0.0219,1.4007,5.4049
2025-07-18 20:00:20,4.982,34.9247,0.0091,1.3763,5.4223
2025-07-18 22:00:20,4.9766,34.9254,0.0095,1.3912,5.4427
2025-07-19 00:00:20,5.0023,34.9243,0.0082,1.4547,5.4081
2025-07-19 02:00:20,4.989,34.9246,0.0242,1.5052,5.4158
2025-07-19 04:00:20,4.9791,34.9266,0.0173,1.4222,5.4292
2025-07-19 06:00:20,5.0021,34.9237,0.0182,1.4247,5.4144
2025-07-19 08:00:20,4.9688,34.9258,0.0118,1.4492,5.4399
2025-07-19 10:00:20,4.9785,34.9249,8e-04,1.4814,5.4272
2025-07-19 12:00:20,4.9891,34.9246,0.0127,1.4027,5.4185
2025-07-19 14:00:20,5.0246,34.9243,0.0082,1.383,5.3843
2025-07-19 16:00:20,5.0058,34.9241,0.0173,1.3958,5.4065
2025-07-19 18:00:20,5.0231,34.9237,0.0132,1.4292,5.3907
2025-07-19 20:00:20,4.9694,34.9256,0.0137,1.5045,5.4296
2025-07-19 22:00:20,4.9731,34.9253,0.0155,1.4018,5.4431
2025-07-20 00:00:20,4.9956,34.9247,0.0283,1.4408,5.4161
2025-07-20 02:00:20,4.9434,34.9261,0.0146,1.5802,5.4683
2025-07-20 04:00:20,4.9809,34.9254,0.0187,1.5039,5.4453
2025-07-20 06:00:20,4.8988,34.9281,0.0164,1.4259,5.5079
2025-07-20 08:00:20,4.9263,34.9236,0.0237,1.4166,5.4962
2025-07-20 10:00:20,4.969,34.9255,0.0237,1.2396,5.4415
2025-07-20 12:00:20,4.9788,34.9258,0.0137,1.3023,5.4295
2025-07-20 14:00:20,4.9622,34.9255,0.0233,1.2025,5.456
2025-07-20 16:00:20,5.0122,34.9242,0.0201,1.4085,5.3999
2025-07-20 18:00:20,5.0212,34.9238,0.0127,1.4987,5.3971
2025-07-20 20:00:20,5.0159,34.9237,0.0132,1.2266,5.3985
2025-07-20 22:00:20,5.0168,34.9239,0.0251,1.4428,5.3945
2025-07-21 00:00:20,4.9777,34.9253,0.0205,1.4381,5.4315
2025-07-21 02:00:20,4.9279,34.9271,0.0246,1.4604,5.4905
2025-07-21 04:00:20,4.9469,34.9279,0.0141,1.074,5.4682
2025-07-21 06:00:20,4.9894,34.9253,0.0141,1.0482,5.4184
2025-07-21 08:00:20,4.9859,34.9259,0.01,0.9262,5.3939
2025-07-21 10:00:20,5.0321,34.9238,0.0095,1.0276,5.3793
2025-07-21 12:00:20,5.0711,34.9219,0.0109,1.3334,5.3444
2025-07-21 14:00:20,5.0267,34.9235,0.021,1.533,5.3871
2025-07-21 16:00:20,5.0322,34.9234,0.0086,1.0328,5.3893
2025-07-21 18:00:20,5.0117,34.9239,0.0127,0.911,5.4075
2025-07-21 20:00:20,4.9363,34.9267,0.0159,0.8586,5.4824
2025-07-21 22:00:20,4.9378,34.926,0.0077,1.1219,5.4746
2025-07-22 00:00:20,4.9361,34.9263,0.0027,1.0024,5.4763
2025-07-22 02:00:20,4.9698,34.9251,0.0059,1.0546,5.4406
2025-07-22 04:00:20,4.9797,34.9246,0.0288,1.0556,5.4351
2025-07-22 06:00:20,5.0235,34.9233,0.01,1.0287,5.3875
2025-07-22 08:00:20,5.1091,34.9218,0.01,1.0807,5.3077
2025-07-22 10:00:20,5.1152,34.9203,0.0063,1.0748,5.3002
2025-07-22 12:00:20,5.1388,34.9199,0.0095,1.023,5.2683
2025-07-22 14:00:20,5.1151,34.9205,0.0137,0.937,5.2964
2025-07-22 16:00:20,4.9717,34.9264,0.01,0.926,5.4403
2025-07-22 18:00:20,4.9386,34.9267,0.0123,0.9712,5.4728
2025-07-22 20:00:20,4.9387,34.9267,0.0013,0.9699,5.4776
2025-07-22 22:00:20,4.9518,34.926,0.0045,0.9789,5.4638
2025-07-23 00:00:20,4.9758,34.9253,0.0127,1.018,5.4362
2025-07-23 02:00:20,4.9928,34.9249,0.01,0.9901,5.4221
2025-07-23 04:00:20,5.0291,34.9244,0.0137,1.0447,5.3811
2025-07-23 06:00:20,5.0768,34.9216,0.0063,1.0209,5.3453
2025-07-23 08:00:20,4.9859,34.9249,0.0201,1.0469,5.4284
2025-07-23 10:00:20,4.9273,34.9269,0.0054,1.0234,5.4869
2025-07-23 12:00:20,4.9752,34.9259,0.0082,1.054,5.4224
2025-07-23 14:00:20,4.9456,34.9269,0.0027,1.0327,5.4592
2025-07-23 16:00:20,4.9631,34.926,0.0031,1.0259,5.4475
2025-07-23 18:00:20,4.9615,34.9267,0.005,1.0597,5.4385
2025-07-23 20:00:20,5.0124,34.9238,0.0091,0.987,5.3919
2025-07-23 22:00:20,5.0249,34.9242,0.0072,1.0493,5.3828
2025-07-24 00:00:20,5.0423,34.9231,0.015,1.0987,5.3478
2025-07-24 02:00:20,5.0114,34.9241,0.0146,1.1256,5.393
2025-07-24 04:00:20,5.0277,34.9235,0.0082,1.1784,5.3688
2025-07-24 06:00:20,4.8279,34.9309,0.0155,1.2924,5.5871
2025-07-24 08:00:20,4.791,34.9324,0.0224,1.356,5.6427
2025-07-24 10:00:20,4.8447,34.9304,0.0155,1.334,5.5753
2025-07-24 12:00:20,4.8536,34.93,0.0173,1.091,5.5668
2025-07-24 14:00:20,4.8902,34.9288,0.0173,1.239,5.5191
2025-07-24 16:00:20,4.8351,34.9309,0.0105,1.1529,5.5798
2025-07-24 18:00:20,4.8423,34.9309,0.0132,1.0653,5.5627
2025-07-24 20:00:20,4.8516,34.9309,0.0178,0.9751,5.5524
2025-07-24 22:00:20,4.8718,34.9285,0.021,0.9899,5.5417
2025-07-25 00:00:20,4.8777,34.929,0.0054,1.213,5.5249
2025-07-25 02:00:20,4.8594,34.9292,0.0095,0.8648,5.5496
2025-07-25 04:00:20,4.8721,34.9291,0.0077,0.8573,5.5535
2025-07-25 06:00:20,4.799,34.9318,0.0109,0.8482,5.638
2025-07-25 08:00:20,4.758,34.9334,-0.001,0.8279,5.6829
2025-07-25 10:00:20,4.7418,34.9339,0.0095,0.8309,5.7053
2025-07-25 12:00:20,4.7597,34.9332,-0.0033,0.8279,5.6783
2025-07-25 14:00:20,4.7661,34.9331,0.0109,0.8192,5.6659
2025-07-25 16:00:20,4.7703,34.9332,0.0077,0.8047,5.6642
2025-07-25 18:00:20,4.7425,34.934,0.0123,0.803,5.6949
2025-07-25 20:00:20,4.7585,34.9336,0.0109,0.8103,5.6673
2025-07-25 22:00:20,4.7544,34.9331,0.0265,0.8125,5.6723
2025-07-26 00:00:20,4.7489,34.9335,0.0146,0.83,5.6776
2025-07-26 02:00:20,4.7514,34.9343,0.0118,0.8363,5.6771
2025-07-26 04:00:20,4.7513,34.9334,0.0191,0.8706,5.6787
2025-07-26 06:00:20,4.7374,34.9341,0.0095,0.8082,5.697
2025-07-26 08:00:20,4.7433,34.9341,0.0054,0.7826,5.6945
2025-07-26 10:00:20,4.7489,34.9336,0.0082,0.7771,5.6904
2025-07-26 12:00:20,4.7321,34.9344,0.0082,0.8074,5.7113
2025-07-26 14:00:20,4.7342,34.934,0.005,0.7801,5.7126
2025-07-26 16:00:20,4.7716,34.9329,0.0132,0.7958,5.6655
2025-07-26 18:00:20,4.7902,34.9321,0.0027,0.7971,5.6478
2025-07-26 20:00:20,4.7958,34.9328,0.0228,0.8396,5.6382
2025-07-26 22:00:20,4.7534,34.9344,0.0159,0.7968,5.6816
2025-07-27 00:00:20,4.772,34.9327,0.0123,1.0971,5.654
2025-07-27 02:00:20,4.747,34.9337,0.0027,0.7966,5.6856
2025-07-27 04:00:20,4.7681,34.933,0.0059,0.8038,5.6607
2025-07-27 06:00:20,4.7595,34.9333,0.0141,0.8097,5.6734
2025-07-27 08:00:20,4.7667,34.9327,0.0169,0.8366,5.6622
2025-07-27 10:00:20,4.7777,34.9324,0.0233,0.845,5.6428
2025-07-27 12:00:20,4.7885,34.932,0.0141,0.8366,5.6248
2025-07-27 14:00:20,4.7928,34.9321,0.0059,0.8531,5.6182
2025-07-27 16:00:20,4.7947,34.9321,0.0072,0.8505,5.6274
2025-07-27 18:00:20,4.7975,34.9319,0.026,0.847,5.6316
2025-07-27 20:00:20,4.8149,34.9309,0.0109,0.8486,5.6073
2025-07-27 22:00:20,4.7912,34.9321,-0.0051,0.8604,5.638
2025-07-28 00:00:20,4.819,34.9308,0.0141,0.8532,5.597
2025-07-28 02:00:20,4.8016,34.9319,0.0118,0.9257,5.6216
2025-07-28 04:00:20,4.7858,34.9322,0.0196,0.9851,5.6289
2025-07-28 06:00:20,4.7889,34.9322,0.0127,0.9968,5.6208
2025-07-28 08:00:20,4.7928,34.932,0.0086,0.9649,5.6214
2025-07-28 10:00:20,4.8053,34.9315,0.0187,0.89,5.6242
2025-07-28 12:00:20,4.8036,34.9319,0.0219,0.9486,5.618
2025-07-28 14:00:20,4.8132,34.9313,0.0246,0.8967,5.6148
2025-07-28 16:00:20,4.8259,34.9308,0.0105,0.8842,5.6034
2025-07-28 18:00:20,4.8309,34.9309,0.0137,0.8885,5.5898
2025-07-28 20:00:20,4.8211,34.9309,0.0169,0.8778,5.5919
2025-07-28 22:00:20,4.8142,34.9314,0.01,0.8779,5.602
2025-07-29 00:00:20,4.8282,34.9308,0.0082,0.8769,5.587
2025-07-29 02:00:20,4.8292,34.9307,0.0077,0.8741,5.5876
2025-07-29 04:00:20,4.8337,34.9304,0.015,0.881,5.5756
2025-07-29 06:00:20,4.8339,34.9304,0.0077,0.8796,5.5786
2025-07-29 08:00:20,4.8271,34.9307,0.0137,0.894,5.5803
2025-07-29 10:00:20,4.833,34.9306,0.0045,0.8846,5.5696
2025-07-29 12:00:20,4.8372,34.9306,0.0072,0.8833,5.561
2025-07-29 14:00:20,4.8328,34.9305,0.0132,0.8645,5.5727
2025-07-29 16:00:20,4.8342,34.9304,0.0072,0.8676,5.587
2025-07-29 18:00:20,4.8568,34.9294,0.01,0.8512,5.5726
2025-07-29 20:00:20,4.8249,34.9308,0.0205,0.8555,5.5947
2025-07-29 22:00:20,4.8192,34.9308,0.0022,0.8538,5.5959
2025-07-30 00:00:20,4.8201,34.9314,0.0292,0.8691,5.5881
2025-07-30 02:00:20,4.8288,34.9307,0.0164,0.8613,5.5668
2025-07-30 04:00:20,4.833,34.9306,0.0228,0.8546,5.5791
